Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34.00,Yes,Non-Travel,967.00,Research & Development,16.00,4.00,Technical Degree,1.00,1905.00,4.00,Male,85.00,1.00,1.00,Research Scientist,1.00,Married,2307.00,14460.00,1.00,Y,Yes,23.00,4.00,2.00,80.00,1.00,5.00,2.00,3.00,5.00,2.00,3.00,0.00
56.00,Yes,Travel_Rarely,1162.00,Research & Development,24.00,2.00,Life Sciences,1.00,1907.00,1.00,Male,97.00,3.00,1.00,Laboratory Technician,4.00,Single,2587.00,10261.00,1.00,Y,No,16.00,3.00,4.00,80.00,0.00,5.00,3.00,3.00,4.00,2.00,1.00,0.00
36.00,No,Travel_Rarely,335.00,Sales,17.00,2.00,Marketing,1.00,1908.00,3.00,Male,33.00,2.00,2.00,Sales Executive,2.00,Married,5507.00,16822.00,2.00,Y,No,16.00,3.00,3.00,80.00,2.00,12.00,1.00,1.00,4.00,2.00,1.00,3.00
41.00,No,Travel_Rarely,337.00,Sales,8.00,3.00,Marketing,1.00,1909.00,3.00,Female,54.00,3.00,2.00,Sales Executive,2.00,Married,4393.00,26841.00,5.00,Y,No,21.00,4.00,3.00,80.00,1.00,14.00,3.00,3.00,5.00,4.00,1.00,4.00
42.00,No,Travel_Rarely,1396.00,Research & Development,6.00,3.00,Medical,1.00,1911.00,3.00,Male,83.00,3.00,3.00,Research Director,1.00,Married,13348.00,14842.00,9.00,Y,No,13.00,3.00,2.00,80.00,1.00,18.00,3.00,4.00,13.00,7.00,5.00,7.00
31.00,No,Travel_Rarely,1079.00,Sales,10.00,2.00,Medical,1.00,1912.00,3.00,Female,86.00,3.00,2.00,Sales Executive,4.00,Divorced,6583.00,20115.00,2.00,Y,Yes,11.00,3.00,4.00,80.00,1.00,8.00,2.00,3.00,5.00,2.00,1.00,4.00
34.00,No,Travel_Rarely,735.00,Sales,3.00,1.00,Medical,1.00,1915.00,4.00,Female,75.00,2.00,2.00,Sales Executive,4.00,Married,8103.00,16495.00,3.00,Y,Yes,12.00,3.00,3.00,80.00,0.00,9.00,3.00,2.00,4.00,2.00,0.00,1.00
31.00,No,Travel_Rarely,471.00,Research & Development,4.00,3.00,Medical,1.00,1916.00,1.00,Female,62.00,4.00,1.00,Laboratory Technician,3.00,Divorced,3978.00,16031.00,8.00,Y,No,12.00,3.00,2.00,80.00,1.00,4.00,0.00,2.00,2.00,2.00,2.00,2.00
26.00,No,Travel_Frequently,1096.00,Research & Development,6.00,3.00,Other,1.00,1918.00,3.00,Male,61.00,4.00,1.00,Laboratory Technician,4.00,Married,2544.00,7102.00,0.00,Y,No,18.00,3.00,1.00,80.00,1.00,8.00,3.00,3.00,7.00,7.00,7.00,7.00
45.00,No,Travel_Frequently,1297.00,Research & Development,1.00,4.00,Medical,1.00,1922.00,2.00,Male,44.00,3.00,2.00,Healthcare Representative,3.00,Single,5399.00,14511.00,4.00,Y,No,12.00,3.00,3.00,80.00,0.00,12.00,3.00,3.00,4.00,2.00,0.00,3.00
33.00,No,Travel_Rarely,217.00,Sales,10.00,4.00,Marketing,1.00,1924.00,2.00,Male,43.00,3.00,2.00,Sales Executive,3.00,Single,5487.00,10410.00,1.00,Y,No,14.00,3.00,2.00,80.00,0.00,10.00,2.00,2.00,10.00,4.00,0.00,9.00
28.00,No,Travel_Frequently,783.00,Sales,1.00,2.00,Life Sciences,1.00,1927.00,3.00,Male,42.00,2.00,2.00,Sales Executive,4.00,Married,6834.00,19255.00,1.00,Y,Yes,12.00,3.00,3.00,80.00,1.00,7.00,2.00,3.00,7.00,7.00,0.00,7.00
29.00,Yes,Travel_Frequently,746.00,Sales,24.00,3.00,Technical Degree,1.00,1928.00,3.00,Male,45.00,4.00,1.00,Sales Representative,1.00,Single,1091.00,10642.00,1.00,Y,No,17.00,3.00,4.00,80.00,0.00,1.00,3.00,3.00,1.00,0.00,0.00,0.00
39.00,No,Non-Travel,1251.00,Sales,21.00,4.00,Life Sciences,1.00,1929.00,1.00,Female,32.00,1.00,2.00,Sales Executive,3.00,Married,5736.00,3987.00,6.00,Y,No,19.00,3.00,3.00,80.00,1.00,10.00,1.00,3.00,3.00,2.00,1.00,2.00
27.00,No,Travel_Rarely,1354.00,Research & Development,2.00,4.00,Technical Degree,1.00,1931.00,2.00,Male,41.00,3.00,1.00,Research Scientist,2.00,Married,2226.00,6073.00,1.00,Y,No,11.00,3.00,3.00,80.00,1.00,6.00,3.00,2.00,5.00,3.00,1.00,2.00
34.00,No,Travel_Frequently,735.00,Research & Development,22.00,4.00,Other,1.00,1932.00,3.00,Male,86.00,2.00,2.00,Research Scientist,4.00,Married,5747.00,26496.00,1.00,Y,Yes,15.00,3.00,2.00,80.00,0.00,16.00,3.00,3.00,15.00,10.00,6.00,11.00
28.00,Yes,Travel_Rarely,1475.00,Sales,13.00,2.00,Marketing,1.00,1933.00,4.00,Female,84.00,3.00,2.00,Sales Executive,3.00,Single,9854.00,23352.00,3.00,Y,Yes,11.00,3.00,4.00,80.00,0.00,6.00,0.00,3.00,2.00,0.00,2.00,2.00
47.00,No,Non-Travel,1169.00,Research & Development,14.00,4.00,Technical Degree,1.00,1934.00,3.00,Male,64.00,3.00,2.00,Research Scientist,2.00,Married,5467.00,2125.00,8.00,Y,No,18.00,3.00,3.00,80.00,1.00,16.00,4.00,4.00,8.00,7.00,1.00,7.00
56.00,No,Travel_Rarely,1443.00,Sales,11.00,5.00,Marketing,1.00,1935.00,4.00,Female,89.00,2.00,2.00,Sales Executive,1.00,Married,5380.00,20328.00,4.00,Y,No,16.00,3.00,3.00,80.00,1.00,6.00,3.00,3.00,0.00,0.00,0.00,0.00
39.00,No,Travel_Rarely,867.00,Research & Development,9.00,2.00,Medical,1.00,1936.00,1.00,Male,87.00,3.00,2.00,Manufacturing Director,1.00,Married,5151.00,12315.00,1.00,Y,No,25.00,4.00,4.00,80.00,1.00,10.00,3.00,3.00,10.00,0.00,7.00,9.00
38.00,No,Travel_Frequently,1394.00,Research & Development,8.00,3.00,Medical,1.00,1937.00,4.00,Female,58.00,2.00,2.00,Research Scientist,2.00,Divorced,2133.00,18115.00,1.00,Y,Yes,16.00,3.00,3.00,80.00,1.00,20.00,3.00,3.00,20.00,11.00,0.00,7.00
58.00,No,Travel_Rarely,605.00,Sales,21.00,3.00,Life Sciences,1.00,1938.00,4.00,Female,72.00,3.00,4.00,Manager,4.00,Married,17875.00,11761.00,4.00,Y,Yes,13.00,3.00,3.00,80.00,1.00,29.00,2.00,2.00,1.00,0.00,0.00,0.00
32.00,Yes,Travel_Frequently,238.00,Research & Development,5.00,2.00,Life Sciences,1.00,1939.00,1.00,Female,47.00,4.00,1.00,Research Scientist,3.00,Single,2432.00,15318.00,3.00,Y,Yes,14.00,3.00,1.00,80.00,0.00,8.00,2.00,3.00,4.00,1.00,0.00,3.00
38.00,No,Travel_Rarely,1206.00,Research & Development,9.00,2.00,Life Sciences,1.00,1940.00,2.00,Male,71.00,3.00,1.00,Research Scientist,4.00,Divorced,4771.00,14293.00,2.00,Y,No,19.00,3.00,4.00,80.00,2.00,10.00,0.00,4.00,5.00,2.00,0.00,3.00
49.00,No,Travel_Frequently,1064.00,Research & Development,2.00,1.00,Life Sciences,1.00,1941.00,2.00,Male,42.00,3.00,5.00,Research Director,4.00,Married,19161.00,13738.00,3.00,Y,No,15.00,3.00,4.00,80.00,0.00,28.00,3.00,3.00,5.00,4.00,4.00,3.00
42.00,No,Travel_Rarely,419.00,Sales,12.00,4.00,Marketing,1.00,1943.00,2.00,Male,77.00,3.00,2.00,Sales Executive,4.00,Divorced,5087.00,2900.00,3.00,Y,Yes,12.00,3.00,3.00,80.00,2.00,14.00,4.00,3.00,0.00,0.00,0.00,0.00
27.00,Yes,Travel_Frequently,1337.00,Human Resources,22.00,3.00,Human Resources,1.00,1944.00,1.00,Female,58.00,2.00,1.00,Human Resources,2.00,Married,2863.00,19555.00,1.00,Y,No,12.00,3.00,1.00,80.00,0.00,1.00,2.00,3.00,1.00,0.00,0.00,0.00
35.00,No,Travel_Rarely,682.00,Sales,18.00,4.00,Medical,1.00,1945.00,2.00,Male,71.00,3.00,2.00,Sales Executive,1.00,Married,5561.00,15975.00,0.00,Y,No,16.00,3.00,4.00,80.00,1.00,6.00,2.00,1.00,5.00,3.00,0.00,4.00
28.00,No,Non-Travel,1103.00,Research & Development,16.00,3.00,Medical,1.00,1947.00,3.00,Male,49.00,3.00,1.00,Research Scientist,3.00,Single,2144.00,2122.00,1.00,Y,No,14.00,3.00,3.00,80.00,0.00,5.00,3.00,2.00,5.00,3.00,1.00,4.00
31.00,No,Non-Travel,976.00,Research & Development,3.00,2.00,Medical,1.00,1948.00,3.00,Male,48.00,3.00,1.00,Research Scientist,1.00,Divorced,3065.00,3995.00,1.00,Y,Yes,13.00,3.00,4.00,80.00,1.00,4.00,3.00,4.00,4.00,2.00,2.00,3.00
36.00,No,Non-Travel,1351.00,Research & Development,9.00,4.00,Life Sciences,1.00,1949.00,1.00,Male,66.00,4.00,1.00,Laboratory Technician,2.00,Married,2810.00,9238.00,1.00,Y,No,22.00,4.00,2.00,80.00,0.00,5.00,3.00,3.00,5.00,4.00,0.00,2.00
34.00,No,Travel_Rarely,937.00,Sales,1.00,3.00,Marketing,1.00,1950.00,1.00,Male,32.00,3.00,3.00,Sales Executive,4.00,Single,9888.00,6770.00,1.00,Y,No,21.00,4.00,1.00,80.00,0.00,14.00,3.00,2.00,14.00,8.00,2.00,1.00
34.00,No,Travel_Rarely,1239.00,Sales,13.00,4.00,Medical,1.00,1951.00,4.00,Male,39.00,3.00,3.00,Sales Executive,3.00,Divorced,8628.00,22914.00,1.00,Y,No,18.00,3.00,3.00,80.00,1.00,9.00,2.00,2.00,8.00,7.00,1.00,1.00
26.00,No,Travel_Rarely,157.00,Research & Development,1.00,3.00,Medical,1.00,1952.00,3.00,Male,95.00,3.00,1.00,Laboratory Technician,1.00,Single,2867.00,20006.00,0.00,Y,No,13.00,3.00,4.00,80.00,0.00,8.00,6.00,2.00,7.00,7.00,7.00,6.00
29.00,No,Travel_Rarely,136.00,Research & Development,1.00,3.00,Life Sciences,1.00,1954.00,1.00,Male,89.00,3.00,2.00,Healthcare Representative,1.00,Married,5373.00,6225.00,0.00,Y,No,12.00,3.00,1.00,80.00,1.00,6.00,5.00,2.00,5.00,3.00,0.00,2.00
32.00,No,Non-Travel,1146.00,Research & Development,15.00,4.00,Medical,1.00,1955.00,3.00,Female,34.00,3.00,2.00,Healthcare Representative,4.00,Divorced,6667.00,16542.00,5.00,Y,No,18.00,3.00,2.00,80.00,1.00,9.00,6.00,3.00,5.00,1.00,1.00,2.00
31.00,No,Travel_Frequently,1125.00,Research & Development,1.00,3.00,Life Sciences,1.00,1956.00,4.00,Male,48.00,1.00,2.00,Research Scientist,1.00,Married,5003.00,5771.00,1.00,Y,No,21.00,4.00,2.00,80.00,0.00,10.00,6.00,3.00,10.00,8.00,8.00,7.00
28.00,Yes,Travel_Rarely,1404.00,Research & Development,17.00,3.00,Technical Degree,1.00,1960.00,3.00,Male,32.00,2.00,1.00,Laboratory Technician,4.00,Divorced,2367.00,18779.00,5.00,Y,No,12.00,3.00,1.00,80.00,1.00,6.00,2.00,2.00,4.00,1.00,0.00,3.00
38.00,No,Travel_Rarely,1404.00,Sales,1.00,3.00,Life Sciences,1.00,1961.00,1.00,Male,59.00,2.00,1.00,Sales Representative,1.00,Single,2858.00,11473.00,4.00,Y,No,14.00,3.00,1.00,80.00,0.00,20.00,3.00,2.00,1.00,0.00,0.00,0.00
35.00,No,Travel_Rarely,1224.00,Sales,7.00,4.00,Life Sciences,1.00,1962.00,3.00,Female,55.00,3.00,2.00,Sales Executive,4.00,Married,5204.00,13586.00,1.00,Y,Yes,11.00,3.00,4.00,80.00,0.00,10.00,2.00,3.00,10.00,8.00,0.00,9.00
27.00,No,Travel_Rarely,954.00,Sales,9.00,3.00,Marketing,1.00,1965.00,4.00,Male,44.00,3.00,2.00,Sales Executive,4.00,Single,4105.00,5099.00,1.00,Y,No,14.00,3.00,1.00,80.00,0.00,7.00,5.00,3.00,7.00,7.00,0.00,7.00
32.00,No,Travel_Rarely,1373.00,Research & Development,5.00,4.00,Life Sciences,1.00,1966.00,4.00,Male,56.00,2.00,2.00,Manufacturing Director,4.00,Single,9679.00,10138.00,8.00,Y,No,24.00,4.00,2.00,80.00,0.00,8.00,1.00,3.00,1.00,0.00,0.00,0.00
31.00,Yes,Travel_Frequently,754.00,Sales,26.00,4.00,Marketing,1.00,1967.00,1.00,Male,63.00,3.00,2.00,Sales Executive,4.00,Married,5617.00,21075.00,1.00,Y,Yes,11.00,3.00,3.00,80.00,0.00,10.00,4.00,3.00,10.00,7.00,0.00,8.00
53.00,Yes,Travel_Rarely,1168.00,Sales,24.00,4.00,Life Sciences,1.00,1968.00,1.00,Male,66.00,3.00,3.00,Sales Executive,1.00,Single,10448.00,5843.00,6.00,Y,Yes,13.00,3.00,2.00,80.00,0.00,15.00,2.00,2.00,2.00,2.00,2.00,2.00
54.00,No,Travel_Rarely,155.00,Research & Development,9.00,2.00,Life Sciences,1.00,1969.00,1.00,Female,67.00,3.00,2.00,Research Scientist,3.00,Married,2897.00,22474.00,3.00,Y,No,11.00,3.00,3.00,80.00,2.00,9.00,6.00,2.00,4.00,3.00,2.00,3.00
33.00,No,Travel_Frequently,1303.00,Research & Development,7.00,2.00,Life Sciences,1.00,1970.00,4.00,Male,36.00,3.00,2.00,Healthcare Representative,3.00,Divorced,5968.00,18079.00,1.00,Y,No,20.00,4.00,3.00,80.00,3.00,9.00,2.00,3.00,9.00,7.00,2.00,8.00
43.00,No,Travel_Rarely,574.00,Research & Development,11.00,3.00,Life Sciences,1.00,1971.00,1.00,Male,30.00,3.00,3.00,Healthcare Representative,3.00,Married,7510.00,16873.00,1.00,Y,No,17.00,3.00,2.00,80.00,1.00,10.00,1.00,3.00,10.00,9.00,0.00,9.00
38.00,No,Travel_Frequently,1444.00,Human Resources,1.00,4.00,Other,1.00,1972.00,4.00,Male,88.00,3.00,1.00,Human Resources,2.00,Married,2991.00,5224.00,0.00,Y,Yes,11.00,3.00,2.00,80.00,1.00,7.00,2.00,3.00,6.00,2.00,1.00,2.00
55.00,No,Travel_Rarely,189.00,Human Resources,26.00,4.00,Human Resources,1.00,1973.00,3.00,Male,71.00,4.00,5.00,Manager,2.00,Married,19636.00,25811.00,4.00,Y,Yes,18.00,3.00,1.00,80.00,1.00,35.00,0.00,3.00,10.00,9.00,1.00,4.00
31.00,No,Travel_Rarely,1276.00,Research & Development,2.00,1.00,Medical,1.00,1974.00,4.00,Female,59.00,1.00,1.00,Laboratory Technician,4.00,Divorced,1129.00,17536.00,1.00,Y,Yes,11.00,3.00,3.00,80.00,3.00,1.00,4.00,3.00,1.00,0.00,0.00,0.00
39.00,No,Travel_Rarely,119.00,Sales,15.00,4.00,Marketing,1.00,1975.00,2.00,Male,77.00,3.00,4.00,Sales Executive,1.00,Single,13341.00,25098.00,0.00,Y,No,12.00,3.00,1.00,80.00,0.00,21.00,3.00,3.00,20.00,8.00,11.00,10.00
42.00,No,Non-Travel,335.00,Research & Development,23.00,2.00,Life Sciences,1.00,1976.00,4.00,Male,37.00,2.00,2.00,Research Scientist,3.00,Single,4332.00,14811.00,1.00,Y,No,12.00,3.00,4.00,80.00,0.00,20.00,2.00,3.00,20.00,9.00,3.00,7.00
31.00,No,Non-Travel,697.00,Research & Development,10.00,3.00,Medical,1.00,1979.00,3.00,Female,40.00,3.00,3.00,Research Director,3.00,Married,11031.00,26862.00,4.00,Y,No,20.00,4.00,3.00,80.00,1.00,13.00,2.00,4.00,11.00,7.00,4.00,8.00
54.00,No,Travel_Rarely,157.00,Research & Development,10.00,3.00,Medical,1.00,1980.00,3.00,Female,77.00,3.00,2.00,Manufacturing Director,1.00,Single,4440.00,25198.00,6.00,Y,Yes,19.00,3.00,4.00,80.00,0.00,9.00,3.00,3.00,5.00,2.00,1.00,4.00
24.00,No,Travel_Rarely,771.00,Research & Development,1.00,2.00,Life Sciences,1.00,1981.00,2.00,Male,45.00,2.00,2.00,Healthcare Representative,3.00,Single,4617.00,14120.00,1.00,Y,No,12.00,3.00,2.00,80.00,0.00,4.00,2.00,2.00,4.00,3.00,1.00,2.00
23.00,No,Travel_Rarely,571.00,Research & Development,12.00,2.00,Other,1.00,1982.00,4.00,Male,78.00,3.00,1.00,Laboratory Technician,4.00,Single,2647.00,13672.00,1.00,Y,No,13.00,3.00,3.00,80.00,0.00,5.00,6.00,4.00,5.00,2.00,1.00,4.00
40.00,No,Travel_Frequently,692.00,Research & Development,11.00,3.00,Technical Degree,1.00,1985.00,4.00,Female,73.00,3.00,2.00,Laboratory Technician,3.00,Married,6323.00,26849.00,1.00,Y,No,11.00,3.00,1.00,80.00,1.00,10.00,2.00,4.00,10.00,9.00,9.00,4.00
40.00,No,Travel_Rarely,444.00,Sales,2.00,2.00,Marketing,1.00,1986.00,2.00,Female,92.00,3.00,2.00,Sales Executive,2.00,Married,5677.00,4258.00,3.00,Y,No,14.00,3.00,3.00,80.00,1.00,15.00,4.00,3.00,11.00,8.00,5.00,10.00
25.00,No,Travel_Rarely,309.00,Human Resources,2.00,3.00,Human Resources,1.00,1987.00,3.00,Female,82.00,3.00,1.00,Human Resources,2.00,Married,2187.00,19655.00,4.00,Y,No,14.00,3.00,3.00,80.00,0.00,6.00,3.00,3.00,2.00,0.00,1.00,2.00
30.00,No,Travel_Rarely,911.00,Research & Development,1.00,2.00,Medical,1.00,1989.00,4.00,Male,76.00,3.00,1.00,Laboratory Technician,2.00,Married,3748.00,4077.00,1.00,Y,No,13.00,3.00,3.00,80.00,0.00,12.00,6.00,2.00,12.00,8.00,1.00,7.00
25.00,No,Travel_Rarely,977.00,Research & Development,2.00,1.00,Other,1.00,1992.00,4.00,Male,57.00,3.00,1.00,Laboratory Technician,3.00,Divorced,3977.00,7298.00,6.00,Y,Yes,19.00,3.00,3.00,80.00,1.00,7.00,2.00,2.00,2.00,2.00,0.00,2.00
47.00,No,Travel_Rarely,1180.00,Research & Development,25.00,3.00,Medical,1.00,1993.00,1.00,Male,84.00,3.00,3.00,Healthcare Representative,3.00,Single,8633.00,13084.00,2.00,Y,No,23.00,4.00,2.00,80.00,0.00,25.00,3.00,3.00,17.00,14.00,12.00,11.00
33.00,No,Non-Travel,1313.00,Research & Development,1.00,2.00,Medical,1.00,1994.00,2.00,Male,59.00,2.00,1.00,Laboratory Technician,3.00,Divorced,2008.00,20439.00,1.00,Y,No,12.00,3.00,3.00,80.00,3.00,1.00,2.00,2.00,1.00,1.00,0.00,0.00
38.00,No,Travel_Rarely,1321.00,Sales,1.00,4.00,Life Sciences,1.00,1995.00,4.00,Male,86.00,3.00,2.00,Sales Executive,2.00,Married,4440.00,7636.00,0.00,Y,No,15.00,3.00,1.00,80.00,2.00,16.00,3.00,3.00,15.00,13.00,5.00,8.00
31.00,No,Travel_Rarely,1154.00,Sales,2.00,2.00,Life Sciences,1.00,1996.00,1.00,Male,54.00,3.00,1.00,Sales Representative,3.00,Married,3067.00,6393.00,0.00,Y,No,19.00,3.00,3.00,80.00,1.00,3.00,1.00,3.00,2.00,2.00,1.00,2.00
38.00,No,Travel_Frequently,508.00,Research & Development,6.00,4.00,Life Sciences,1.00,1997.00,1.00,Male,72.00,2.00,2.00,Manufacturing Director,3.00,Married,5321.00,14284.00,2.00,Y,No,11.00,3.00,4.00,80.00,1.00,10.00,1.00,3.00,8.00,3.00,7.00,7.00
42.00,No,Travel_Rarely,557.00,Research & Development,18.00,4.00,Life Sciences,1.00,1998.00,4.00,Male,35.00,3.00,2.00,Research Scientist,1.00,Divorced,5410.00,11189.00,6.00,Y,Yes,17.00,3.00,3.00,80.00,1.00,9.00,3.00,2.00,4.00,3.00,1.00,2.00
41.00,No,Travel_Rarely,642.00,Research & Development,1.00,3.00,Life Sciences,1.00,1999.00,4.00,Male,76.00,3.00,1.00,Research Scientist,4.00,Married,2782.00,21412.00,3.00,Y,No,22.00,4.00,1.00,80.00,1.00,12.00,3.00,3.00,5.00,3.00,1.00,0.00
47.00,No,Non-Travel,1162.00,Research & Development,1.00,1.00,Medical,1.00,2000.00,3.00,Female,98.00,3.00,3.00,Research Director,2.00,Married,11957.00,17231.00,0.00,Y,No,18.00,3.00,1.00,80.00,2.00,14.00,3.00,1.00,13.00,8.00,5.00,12.00
35.00,No,Travel_Rarely,1490.00,Research & Development,11.00,4.00,Medical,1.00,2003.00,4.00,Male,43.00,3.00,1.00,Laboratory Technician,3.00,Married,2660.00,20232.00,7.00,Y,Yes,11.00,3.00,3.00,80.00,1.00,5.00,3.00,3.00,2.00,2.00,2.00,2.00
22.00,No,Travel_Rarely,581.00,Research & Development,1.00,2.00,Life Sciences,1.00,2007.00,4.00,Male,63.00,3.00,1.00,Research Scientist,3.00,Single,3375.00,17624.00,0.00,Y,No,12.00,3.00,4.00,80.00,0.00,4.00,2.00,4.00,3.00,2.00,1.00,2.00
35.00,No,Travel_Rarely,1395.00,Research & Development,9.00,4.00,Medical,1.00,2008.00,2.00,Male,48.00,3.00,2.00,Research Scientist,3.00,Single,5098.00,18698.00,1.00,Y,No,19.00,3.00,2.00,80.00,0.00,10.00,5.00,3.00,10.00,7.00,0.00,8.00
33.00,No,Travel_Rarely,501.00,Research & Development,15.00,2.00,Medical,1.00,2009.00,2.00,Female,95.00,3.00,2.00,Healthcare Representative,4.00,Married,4878.00,21653.00,0.00,Y,Yes,13.00,3.00,1.00,80.00,1.00,10.00,6.00,3.00,9.00,7.00,8.00,1.00
32.00,No,Travel_Rarely,267.00,Research & Development,29.00,4.00,Life Sciences,1.00,2010.00,3.00,Female,49.00,2.00,1.00,Laboratory Technician,2.00,Single,2837.00,15919.00,1.00,Y,No,13.00,3.00,3.00,80.00,0.00,6.00,3.00,3.00,6.00,2.00,4.00,1.00
40.00,No,Travel_Rarely,543.00,Research & Development,1.00,4.00,Life Sciences,1.00,2012.00,1.00,Male,83.00,3.00,1.00,Laboratory Technician,4.00,Married,2406.00,4060.00,8.00,Y,No,19.00,3.00,3.00,80.00,2.00,8.00,3.00,2.00,1.00,0.00,0.00,0.00
32.00,No,Travel_Rarely,234.00,Sales,1.00,4.00,Medical,1.00,2013.00,2.00,Male,68.00,2.00,1.00,Sales Representative,2.00,Married,2269.00,18024.00,0.00,Y,No,14.00,3.00,2.00,80.00,1.00,3.00,2.00,3.00,2.00,2.00,2.00,2.00
39.00,No,Travel_Rarely,116.00,Research & Development,24.00,1.00,Life Sciences,1.00,2014.00,1.00,Male,52.00,3.00,2.00,Research Scientist,4.00,Single,4108.00,5340.00,7.00,Y,No,13.00,3.00,1.00,80.00,0.00,18.00,2.00,3.00,7.00,7.00,1.00,7.00
38.00,No,Travel_Rarely,201.00,Research & Development,10.00,3.00,Medical,1.00,2015.00,2.00,Female,99.00,1.00,3.00,Research Director,3.00,Married,13206.00,3376.00,3.00,Y,No,12.00,3.00,1.00,80.00,1.00,20.00,3.00,3.00,18.00,16.00,1.00,11.00
32.00,No,Travel_Rarely,801.00,Sales,1.00,4.00,Marketing,1.00,2016.00,3.00,Female,48.00,3.00,3.00,Sales Executive,4.00,Married,10422.00,24032.00,1.00,Y,No,19.00,3.00,3.00,80.00,2.00,14.00,3.00,3.00,14.00,10.00,5.00,7.00
37.00,No,Travel_Rarely,161.00,Research & Development,10.00,3.00,Life Sciences,1.00,2017.00,3.00,Female,42.00,4.00,3.00,Research Director,4.00,Married,13744.00,15471.00,1.00,Y,Yes,25.00,4.00,1.00,80.00,1.00,16.00,2.00,3.00,16.00,11.00,6.00,8.00
25.00,No,Travel_Rarely,1382.00,Sales,8.00,2.00,Other,1.00,2018.00,1.00,Female,85.00,3.00,2.00,Sales Executive,3.00,Divorced,4907.00,13684.00,0.00,Y,Yes,22.00,4.00,2.00,80.00,1.00,6.00,3.00,2.00,5.00,3.00,0.00,4.00
52.00,No,Non-Travel,585.00,Sales,29.00,4.00,Life Sciences,1.00,2019.00,1.00,Male,40.00,3.00,1.00,Sales Representative,4.00,Divorced,3482.00,19788.00,2.00,Y,No,15.00,3.00,2.00,80.00,2.00,16.00,3.00,2.00,9.00,8.00,0.00,0.00
44.00,No,Travel_Rarely,1037.00,Research & Development,1.00,3.00,Medical,1.00,2020.00,2.00,Male,42.00,3.00,1.00,Research Scientist,4.00,Single,2436.00,13422.00,6.00,Y,Yes,12.00,3.00,3.00,80.00,0.00,6.00,2.00,3.00,4.00,3.00,1.00,2.00
21.00,No,Travel_Rarely,501.00,Sales,5.00,1.00,Medical,1.00,2021.00,3.00,Male,58.00,3.00,1.00,Sales Representative,1.00,Single,2380.00,25479.00,1.00,Y,Yes,11.00,3.00,4.00,80.00,0.00,2.00,6.00,3.00,2.00,2.00,1.00,2.00
39.00,No,Non-Travel,105.00,Research & Development,9.00,3.00,Life Sciences,1.00,2022.00,4.00,Male,87.00,3.00,5.00,Manager,4.00,Single,19431.00,15302.00,2.00,Y,No,13.00,3.00,3.00,80.00,0.00,21.00,3.00,2.00,6.00,0.00,1.00,3.00
23.00,Yes,Travel_Frequently,638.00,Sales,9.00,3.00,Marketing,1.00,2023.00,4.00,Male,33.00,3.00,1.00,Sales Representative,1.00,Married,1790.00,26956.00,1.00,Y,No,19.00,3.00,1.00,80.00,1.00,1.00,3.00,2.00,1.00,0.00,1.00,0.00
36.00,No,Travel_Rarely,557.00,Sales,3.00,3.00,Medical,1.00,2024.00,1.00,Female,94.00,2.00,3.00,Sales Executive,4.00,Married,7644.00,12695.00,0.00,Y,No,19.00,3.00,3.00,80.00,2.00,10.00,2.00,3.00,9.00,7.00,3.00,4.00
36.00,No,Travel_Frequently,688.00,Research & Development,4.00,2.00,Life Sciences,1.00,2025.00,4.00,Female,97.00,3.00,2.00,Manufacturing Director,2.00,Divorced,5131.00,9192.00,7.00,Y,No,13.00,3.00,2.00,80.00,3.00,18.00,3.00,3.00,4.00,2.00,0.00,2.00
56.00,No,Non-Travel,667.00,Research & Development,1.00,4.00,Life Sciences,1.00,2026.00,3.00,Male,57.00,3.00,2.00,Healthcare Representative,3.00,Divorced,6306.00,26236.00,1.00,Y,No,21.00,4.00,1.00,80.00,1.00,13.00,2.00,2.00,13.00,12.00,1.00,9.00
29.00,Yes,Travel_Rarely,1092.00,Research & Development,1.00,4.00,Medical,1.00,2027.00,1.00,Male,36.00,3.00,1.00,Research Scientist,4.00,Married,4787.00,26124.00,9.00,Y,Yes,14.00,3.00,2.00,80.00,3.00,4.00,3.00,4.00,2.00,2.00,2.00,2.00
42.00,No,Travel_Rarely,300.00,Research & Development,2.00,3.00,Life Sciences,1.00,2031.00,1.00,Male,56.00,3.00,5.00,Manager,3.00,Married,18880.00,17312.00,5.00,Y,No,11.00,3.00,1.00,80.00,0.00,24.00,2.00,2.00,22.00,6.00,4.00,14.00
56.00,Yes,Travel_Rarely,310.00,Research & Development,7.00,2.00,Technical Degree,1.00,2032.00,4.00,Male,72.00,3.00,1.00,Laboratory Technician,3.00,Married,2339.00,3666.00,8.00,Y,No,11.00,3.00,4.00,80.00,1.00,14.00,4.00,1.00,10.00,9.00,9.00,8.00
